<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
ALRS,D,29/08/13,000000,33.1410000,33.4310000,33.0200000,33.4310000,130500
ALRS,D,30/08/13,000000,33.0510000,33.3500000,33.0500000,33.0500000,291700
ALRS,D,02/09/13,000000,33.0000000,33.1970000,32.6120000,33.0000000,696800
ALRS,D,03/09/13,000000,33.1480000,33.1980000,32.9000000,33.1980000,1257300
ALRS,D,04/09/13,000000,33.3290000,33.5000000,33.0180000,33.3270000,161100
ALRS,D,05/09/13,000000,33.3430000,33.3490000,33.0000000,33.3400000,177200
ALRS,D,06/09/13,000000,33.4000000,33.4490000,33.0600000,33.0610000,370500
ALRS,D,09/09/13,000000,33.3690000,33.3720000,33.0340000,33.2990000,242400
ALRS,D,10/09/13,000000,33.3650000,33.3650000,33.0100000,33.0100000,376400
ALRS,D,11/09/13,000000,33.0070000,33.2390000,32.7000000,32.8960000,361100
ALRS,D,12/09/13,000000,32.7110000,33.1000000,32.6000000,32.9990000,756300
ALRS,D,13/09/13,000000,32.8590000,33.0950000,32.6020000,32.6780000,202200
ALRS,D,16/09/13,000000,32.7240000,33.2700000,32.5950000,33.2500000,41495900
ALRS,D,17/09/13,000000,33.2410000,33.8000000,33.1810000,33.7480000,3411600
ALRS,D,18/09/13,000000,33.9000000,35.4000000,33.8870000,35.1000000,2413400
ALRS,D,19/09/13,000000,35.4500000,35.4500000,34.6510000,35.0990000,967700
ALRS,D,20/09/13,000000,35.3480000,35.3480000,34.3110000,34.5100000,338100
ALRS,D,23/09/13,000000,34.8450000,35.2560000,34.5000000,35.1150000,301900
ALRS,D,24/09/13,000000,35.1190000,35.1190000,34.8120000,34.9000000,353900
ALRS,D,25/09/13,000000,34.9500000,35.5000000,34.8670000,35.4880000,1478900
ALRS,D,26/09/13,000000,35.1430000,35.5000000,35.0240000,35.5000000,1008400
ALRS,D,27/09/13,000000,35.4010000,37.3470000,35.3990000,36.8000000,1252500
ALRS,D,30/09/13,000000,36.9870000,37.5500000,35.6710000,36.0000000,665100
ALRS,D,01/10/13,000000,36.0910000,36.9500000,36.0000000,36.2550000,492200
ALRS,D,02/10/13,000000,36.3000000,39.5000000,36.3000000,38.5020000,2860100
ALRS,D,03/10/13,000000,38.7990000,40.9890000,38.6500000,39.0000000,1648600
ALRS,D,04/10/13,000000,38.9410000,38.9420000,37.7510000,38.7000000,724000
ALRS,D,07/10/13,000000,38.6990000,38.7000000,37.6500000,37.6520000,744700
ALRS,D,08/10/13,000000,37.6210000,37.8500000,37.5180000,37.7770000,714400
ALRS,D,09/10/13,000000,37.6000000,37.7760000,36.9970000,37.0000000,860000
ALRS,D,10/10/13,000000,37.0000000,37.0970000,36.7500000,36.8800000,1934900
ALRS,D,11/10/13,000000,36.9970000,36.9970000,34.7500000,34.7500000,2618400
ALRS,D,14/10/13,000000,34.7710000,35.4900000,34.7520000,34.8230000,928800
ALRS,D,15/10/13,000000,35.3930000,35.3980000,34.7770000,35.0000000,1490700
ALRS,D,16/10/13,000000,34.9990000,35.0100000,34.8550000,34.9990000,530500
ALRS,D,17/10/13,000000,35.0880000,35.4690000,34.8740000,35.1000000,433000
ALRS,D,18/10/13,000000,35.1000000,35.3980000,35.0030000,35.2440000,1079000
ALRS,D,21/10/13,000000,35.4180000,35.4800000,35.0000000,35.0030000,366400
ALRS,D,22/10/13,000000,35.3900000,35.3900000,34.9600000,34.9600000,270000
ALRS,D,23/10/13,000000,34.9510000,34.9810000,34.5800000,34.8500000,778600
ALRS,D,24/10/13,000000,34.7410000,35.0000000,34.7000000,34.9000000,1111800
ALRS,D,25/10/13,000000,34.9460000,35.0000000,34.5800000,34.9500000,1976000
ALRS,D,28/10/13,000000,35.0970000,35.7990000,34.9950000,35.2500000,37162300
ALRS,D,29/10/13,000000,35.1500000,36.1530000,35.0110000,36.1530000,31558100
ALRS,D,30/10/13,000000,36.1600000,38.0810000,36.0530000,37.4000000,29423800
ALRS,D,31/10/13,000000,37.4010000,37.6350000,36.0320000,36.2190000,5328900
ALRS,D,01/11/13,000000,36.3700000,36.8000000,35.7000000,35.9510000,3922500
ALRS,D,05/11/13,000000,36.0050000,36.3600000,35.1950000,35.2000000,4852300
ALRS,D,06/11/13,000000,35.2570000,36.0430000,35.2570000,36.0000000,4257100
ALRS,D,07/11/13,000000,35.9770000,36.1000000,35.6950000,36.1000000,3836600
ALRS,D,08/11/13,000000,36.0000000,36.1160000,35.8280000,36.1000000,1819100
ALRS,D,11/11/13,000000,36.1000000,36.2250000,35.9660000,36.1400000,1104200
ALRS,D,12/11/13,000000,36.1390000,36.2030000,35.4000000,35.7120000,1199400
ALRS,D,13/11/13,000000,35.3250000,35.5140000,34.7530000,34.7530000,7701100
ALRS,D,14/11/13,000000,35.0000000,35.4890000,34.9000000,35.4840000,2416300
ALRS,D,15/11/13,000000,35.4840000,35.5390000,35.1240000,35.3610000,2790400
ALRS,D,18/11/13,000000,35.3610000,35.6400000,35.3100000,35.5100000,1048200
ALRS,D,19/11/13,000000,35.6440000,35.8980000,35.2530000,35.7500000,5312100
ALRS,D,20/11/13,000000,35.5520000,35.7970000,35.3000000,35.6480000,1243200
ALRS,D,21/11/13,000000,35.7500000,35.7500000,35.2960000,35.3990000,991600
ALRS,D,22/11/13,000000,35.4990000,35.6980000,35.2200000,35.3800000,1012800
ALRS,D,25/11/13,000000,35.3000000,35.3990000,35.0500000,35.0560000,601200
ALRS,D,26/11/13,000000,35.1000000,35.1000000,34.8400000,34.9590000,1172200
ALRS,D,27/11/13,000000,34.7810000,34.8530000,33.0010000,34.1000000,2068400
ALRS,D,28/11/13,000000,34.1000000,34.3980000,33.9340000,34.2500000,1444200
ALRS,D,29/11/13,000000,34.1000000,35.3120000,34.0120000,34.9140000,1513000
ALRS,D,02/12/13,000000,34.9190000,35.8790000,34.7210000,35.8250000,2183200
ALRS,D,03/12/13,000000,35.6020000,35.8080000,35.0900000,35.2890000,1858400
ALRS,D,04/12/13,000000,35.1500000,35.3890000,34.7650000,35.0490000,387300
ALRS,D,05/12/13,000000,34.8010000,35.2930000,34.8010000,35.1230000,418200
ALRS,D,06/12/13,000000,34.8060000,35.4990000,34.8060000,35.4450000,1750500
ALRS,D,09/12/13,000000,35.1130000,35.7030000,35.0110000,35.0290000,1447300
ALRS,D,10/12/13,000000,35.2370000,35.2370000,34.3220000,34.8310000,1691700
ALRS,D,11/12/13,000000,34.5520000,34.9280000,34.2910000,34.3800000,1555200
ALRS,D,12/12/13,000000,34.2000000,34.2060000,33.1120000,33.1900000,1811500
ALRS,D,13/12/13,000000,33.2880000,33.5970000,32.7230000,32.9000000,1574600
ALRS,D,16/12/13,000000,33.0950000,33.1000000,32.5010000,32.7500000,2182700
ALRS,D,17/12/13,000000,32.8930000,33.4400000,32.7500000,33.1980000,1765000
ALRS,D,18/12/13,000000,33.2300000,34.1680000,33.1110000,34.0500000,2100900
ALRS,D,19/12/13,000000,34.3480000,34.6930000,34.0100000,34.4180000,1474500
ALRS,D,20/12/13,000000,34.2900000,34.6350000,34.1550000,34.6300000,856100
ALRS,D,23/12/13,000000,34.7160000,34.7160000,34.0000000,34.0770000,1118800
ALRS,D,24/12/13,000000,34.1840000,34.4200000,34.0160000,34.3820000,372800
ALRS,D,25/12/13,000000,34.1610000,34.5700000,34.1610000,34.5490000,639400
ALRS,D,26/12/13,000000,34.2380000,35.0010000,34.2380000,34.9060000,2762200
ALRS,D,27/12/13,000000,34.8540000,35.0500000,34.6800000,34.8000000,1634500
ALRS,D,30/12/13,000000,34.7280000,36.0140000,34.6010000,35.6700000,2256800
ALRS,D,06/01/14,000000,35.3990000,35.3990000,33.4050000,33.6790000,1399000
